filghtId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,filghtId,price
256452,Vistara,UK-864,Bangalore,Evening,one,Night,Hyderabad,25.92,10,256452,37985
291154,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,2,15,291154,23838
115584,Vistara,UK-808,Bangalore,Early_Morning,one,Morning,Chennai,25.92,1,115584,15667
219852,Air_India,AI-805,Delhi,Evening,one,Night,Hyderabad,25.58,15,219852,39321
296027,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,11.5,4,296027,73297
275897,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,10.92,24,275897,39499
252599,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,1.58,47,252599,20760
241184,Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,11.5,45,241184,58125
208965,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,2.25,23,208965,22152
224657,Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,16.17,45,224657,45257
274390,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,22.5,41,274390,55983
286862,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,6,34,286862,51707
221656,Air_India,AI-439,Delhi,Early_Morning,one,Night,Hyderabad,14.58,46,221656,42546
296749,Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,22.83,20,296749,55377
273934,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,22.5,31,273934,55983
280262,Air_India,AI-546,Hyderabad,Night,one,Evening,Mumbai,19.83,49,280262,38356
264431,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,12.58,9,264431,50271
271002,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,10.5,18,271002,49207
237371,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,12.17,42,237371,49725
247669,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,16.42,37,247669,54841
248106,Air_India,AI-565,Bangalore,Afternoon,one,Morning,Delhi,20.42,43,248106,37658
297044,Air_India,AI-766,Chennai,Morning,zero,Morning,Kolkata,2.58,27,297044,20000
245943,Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,11.92,16,245943,48298
220411,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,2.08,25,220411,23944
298772,Air_India,AI-430,Chennai,Morning,one,Night,Hyderabad,10.67,20,298772,51345
244707,Air_India,AI-774,Mumbai,Night,one,Evening,Chennai,20.58,47,244707,51117
222961,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.42,18,222961,82553
242836,Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,2,21,242836,23484
232141,Vistara,UK-960,Mumbai,Morning,one,Evening,Bangalore,6.92,26,232141,66928
285884,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,25.5,14,285884,41314
252791,Air_India,AI-503,Bangalore,Evening,one,Evening,Mumbai,24.42,49,252791,54684
257909,Air_India,AI-507,Bangalore,Early_Morning,zero,Early_Morning,Hyderabad,1.33,33,257909,12000
285715,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,27.33,10,285715,41314
215626,Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,22.5,46,215626,42457
292700,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,15.08,38,292700,49553
269339,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,12.25,34,269339,71058
295930,Air_India,AI-672,Chennai,Evening,one,Night,Kolkata,7.58,2,295930,57777
242932,Air_India,AI-660,Mumbai,Evening,one,Morning,Chennai,14.92,22,242932,49613
206900,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,25.92,4,206900,39622
266204,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,11.33,33,266204,59108
268913,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,12.25,28,268913,52287
276119,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,22.17,28,276119,47395
284454,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,11.25,32,284454,51819
254407,Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,22.42,26,254407,51817
232655,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,17.25,32,232655,54608
216290,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,12.42,8,216290,67769
210079,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,2.08,33,210079,22152
292217,Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,26.58,31,292217,31622
253424,Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,23.25,11,253424,60508
297261,Air_India,AI-538,Chennai,Night,one,Night,Kolkata,26,31,297261,55377
274644,Vistara,UK-774,Kolkata,Night,one,Night,Chennai,26.5,47,274644,55502
255002,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,20.92,35,255002,51817
298049,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,16,49,298049,55377
263236,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Delhi,20.17,36,263236,53743
108053,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Kolkata,15.67,38,108053,11018
233206,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,8.42,38,233206,66928
287678,Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,8.83,3,287678,50822
228361,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,28,34,228361,49884
211469,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,12.58,45,211469,41281
230027,Air_India,AI-669,Mumbai,Morning,one,Afternoon,Bangalore,26.33,2,230027,50747
287725,Air_India,AI-549,Chennai,Early_Morning,one,Afternoon,Delhi,8.83,4,287725,48876
229225,Air_India,AI-570,Mumbai,Early_Morning,one,Night,Delhi,17.83,42,229225,50957
218624,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,22.25,42,218624,65529
244940,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,18.58,3,244940,69737
250946,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,11.17,28,250946,54684
270815,Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Hyderabad,21.42,14,270815,49207
229008,Vistara,UK-823,Mumbai,Evening,one,Afternoon,Delhi,19.67,40,229008,51372
258947,Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Hyderabad,12.08,49,258947,37929
265240,Air_India,AI-765,Kolkata,Night,one,Morning,Mumbai,11.33,20,265240,43711
249107,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,10.67,7,249107,67004
211705,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,26.17,47,211705,41113
265783,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Mumbai,28.33,27,265783,59254
236054,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,11.67,25,236054,62045
230592,Air_India,AI-639,Mumbai,Morning,zero,Morning,Bangalore,1.67,9,230592,20684
251266,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,14.08,31,251266,69244
285818,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,7.67,12,285818,51595
262456,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,17,22,262456,53743
219716,Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,13.42,12,219716,53937
216733,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,2.17,15,216733,27976
243581,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,11.92,31,243581,49613
210867,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,2.17,40,210867,22152
284457,Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,13,32,284457,51819
233400,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,12.92,40,233400,69168
254557,Vistara,UK-816,Bangalore,Morning,one,Night,Kolkata,11.25,28,254557,60508
246663,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,13.08,25,246663,42521
267457,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,32,4,267457,67710
211578,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,24.5,46,211578,40447
269592,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,7.33,39,269592,52287
254968,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,15.17,34,254968,60508
220708,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,6.58,30,220708,39377
272557,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,10.5,49,272557,49207
256560,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,23.17,11,256560,74480
254815,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,8.33,32,254815,60508
241560,Air_India,AI-809,Mumbai,Morning,one,Morning,Chennai,22.92,3,241560,53074
270663,Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,11.25,11,270663,49207
239370,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,12.33,21,239370,45693
268605,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,22.42,23,268605,52287
266012,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,17.58,30,266012,74911
223123,Air_India,AI-403,Delhi,Afternoon,two_or_more,Morning,Chennai,22,21,223123,52882
271431,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,7.58,26,271431,53071
211200,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,13.83,42,211200,70793
269131,Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,13.75,31,269131,60978
296398,Air_India,AI-539,Chennai,Evening,one,Afternoon,Kolkata,19.5,12,296398,67473
257513,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,22.33,26,257513,56476
288111,Air_India,AI-430,Chennai,Morning,zero,Afternoon,Delhi,3.08,11,288111,27792
266005,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,11.75,30,266005,70431
290022,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,14.92,44,290022,45185
226670,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,6.67,18,226670,53152
234295,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,11.83,4,234295,36980
232250,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,13.92,27,232250,69168
283957,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,11.42,23,283957,48851
279150,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,11.67,31,279150,66155
263005,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,6.5,32,263005,53743
233626,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,16.92,43,233626,54608
264979,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,8.83,16,264979,58111
294479,Air_India,AI-672,Chennai,Afternoon,one,Afternoon,Bangalore,23.42,22,294479,52139
278217,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,6.17,17,278217,60522
297519,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,24.92,37,297519,55377
207324,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,2.17,8,207324,34472
286400,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,15.92,25,286400,51707
246381,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,11.17,21,246381,57081
250638,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,24,250638,69244
209451,Air_India,AI-837,Delhi,Evening,one,Morning,Mumbai,15.33,27,209451,41113
286584,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.67,28,286584,77355
253438,Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,8.08,11,253438,62188
221236,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Hyderabad,13.42,39,221236,39321
219499,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,12.83,8,219499,61889
238087,Air_India,AI-809,Mumbai,Morning,one,Morning,Hyderabad,24.5,3,238087,49154
241773,Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,12,6,241773,61933
212299,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,7.58,6,212299,54889
275079,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,16.5,8,275079,55750
274846,Vistara,UK-876,Hyderabad,Night,one,Night,Delhi,23.08,4,274846,54115
251702,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,10.33,36,251702,69244
260039,Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,23.33,26,260039,44280
272019,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Hyderabad,26.5,38,272019,52175
224260,Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,23.33,39,224260,45257
247205,Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,2.75,32,247205,32923
273177,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Chennai,21.92,15,273177,55087
290508,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,2,5,290508,23838
251170,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,30,251170,69244
254380,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,20.67,25,254380,60508
282119,Air_India,AI-541,Hyderabad,Evening,one,Late_Night,Bangalore,7.92,34,282119,56590
213166,Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,6.17,17,213166,35490
282465,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,15.83,40,282465,56702
292975,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,23.67,42,292975,49553
241678,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,16.5,5,241678,49613
293767,Vistara,UK-824,Chennai,Night,one,Night,Bangalore,26.33,9,293767,44144
235113,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,19.33,14,235113,57677
274741,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Chennai,26.75,49,274741,55983
285545,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,9.5,6,285545,51707
214475,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Bangalore,15.08,32,214475,50297
268875,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,13.92,27,268875,60978
276879,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,2.33,43,276879,24234
267699,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,12.42,8,267699,60978
246792,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,15,26,246792,54841
242343,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,13.58,14,242343,49613
257493,Vistara,UK-812,Bangalore,Morning,one,Night,Hyderabad,13.17,26,257493,56588
208429,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,25.08,18,208429,40447
241721,Vistara,UK-986,Mumbai,Night,one,Night,Chennai,21.5,5,241721,72797
298328,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,12.17,9,298328,51457
271584,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,12.5,29,271584,89729
223664,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,2.83,30,223664,27864
291578,Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,8.75,21,291578,51057
225333,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,14.42,5,225333,53152
281444,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,19.92,23,281444,38099
281508,Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,25.25,24,281508,38099
287343,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,12.67,44,287343,40843
207561,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,16.33,10,207561,41281
244804,Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,13.92,49,244804,49613
207625,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,9.17,10,207625,79815
215006,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,14,38,215006,57017
247913,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,7.42,40,247913,54841
219731,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,2.33,13,219731,24056
290065,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,2.75,45,290065,27792
236518,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,11.5,31,236518,49725
283688,Air_India,AI-543,Hyderabad,Morning,one,Morning,Kolkata,21.67,17,283688,51707
267297,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.33,49,267297,50271
230201,Vistara,UK-996,Mumbai,Evening,one,Evening,Bangalore,24.33,4,230201,69168
268288,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,17.17,18,268288,52287
225044,Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,6.42,2,225044,56069
226718,Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,2.17,19,226718,36700
238571,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,10.5,10,238571,53645
231364,Vistara,UK-988,Mumbai,Night,one,Evening,Bangalore,20.08,17,231364,74880
211401,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,12.17,44,211401,53164
250892,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,12.33,27,250892,67004
232011,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Bangalore,12.25,25,232011,48213
241393,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,8.25,48,241393,60365
276783,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,6,41,276783,39555
243290,Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,9,27,243290,49613
245009,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,14.17,4,245009,62121
211151,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,5.42,42,211151,44025
240408,Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,21.17,35,240408,45805
294415,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,13.08,21,294415,44144
234904,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,11.67,11,234904,77501
297595,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,21.17,39,297595,54896
186037,Indigo,6E-5038,Chennai,Morning,zero,Morning,Delhi,2.83,40,186037,3093
284694,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,23,36,284694,53499
245768,Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,2.58,14,245768,32923
279548,Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,16.08,37,279548,67130
263522,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12.58,41,263522,66063
295221,Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,11.92,36,295221,60260
209007,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,23.58,23,209007,41281
234736,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,2.83,10,234736,31436
212982,Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,13.42,14,212982,57017
271849,Vistara,UK-706,Kolkata,Morning,one,Evening,Hyderabad,6.75,35,271849,52175
251540,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,1.58,35,251540,20760
264063,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,9.58,4,264063,50271
265277,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,21.5,20,265277,59231
263276,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,18.08,37,263276,48079
239191,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Hyderabad,17.92,18,239191,64700
280651,Air_India,AI-840,Hyderabad,Night,one,Morning,Bangalore,12.08,9,280651,56590
283907,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Kolkata,20.75,22,283907,48851
297012,Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,26.67,26,297012,54896
253328,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,20.92,10,253328,51817
277316,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Mumbai,21.75,3,277316,62795
238472,Vistara,UK-877,Mumbai,Morning,zero,Afternoon,Hyderabad,1.5,9,238472,21479
283899,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,23,21,283899,60074
250865,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,15.25,27,250865,54684
287355,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,27.33,44,287355,41314
239456,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,16.92,22,239456,45693
240713,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,12.25,39,240713,45693
259405,Air_India,AI-505,Bangalore,Morning,one,Evening,Chennai,8.58,13,259405,60396
220839,Air_India,AI-504,Delhi,Night,one,Early_Morning,Hyderabad,10.58,32,220839,44405
225227,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,15.42,4,225227,53152
235931,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,9.17,24,235931,49725
271509,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,16.17,28,271509,52175
236888,Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,27.5,36,236888,58562
209547,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,18.33,28,209547,36577
239637,Vistara,UK-996,Mumbai,Evening,one,Afternoon,Hyderabad,18.08,24,239637,60365
243175,Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,19.42,25,243175,61933
247123,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,2.67,31,247123,32923
212541,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,7.42,9,212541,54777
217963,Air_India,AI-877,Delhi,Morning,one,Afternoon,Kolkata,25.5,33,217963,31528
246207,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,11.25,19,246207,50361
292152,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,5.67,30,292152,49553
292399,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,14.08,33,292399,64113
246536,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,12.42,23,246536,57081
214990,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,10,38,214990,54777
277592,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,7.83,7,277592,77131
265733,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,10.5,26,265733,70543
297197,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,28.33,30,297197,54896
253972,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,19,253972,62188
263875,Air_India,AI-526,Kolkata,Evening,one,Morning,Delhi,13.92,48,263875,43910
297598,Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,26.67,39,297598,54896
250936,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,14.83,28,250936,54684
207605,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,14.92,10,207605,53164
278948,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,10.92,28,278948,60555
268524,Air_India,AI-770,Kolkata,Night,one,Evening,Bangalore,19.75,21,268524,60978
217277,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,16,22,217277,76214
261932,Air_India,AI-765,Kolkata,Night,one,Evening,Delhi,23.08,13,261932,48079
247975,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,25.25,41,247975,42521
215476,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,4.92,44,215476,54777
300084,Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,24.83,48,300084,41064
252229,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,11.5,42,252229,69244
251307,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,11.17,32,251307,54684
209591,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,13.08,28,209591,51384
289533,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,11.08,35,289533,57920
299294,Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,9.42,31,299294,51345
224704,Vistara,UK-855,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.75,45,224704,70961
249793,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,13.17,15,249793,54684
248089,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,14.67,42,248089,57081
208724,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,27.17,20,208724,59033
266597,Air_India,AI-573,Kolkata,Evening,one,Night,Mumbai,26.83,39,266597,45776
263747,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.5,45,263747,68303
291937,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,15.08,26,291937,69713
238794,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,18.5,13,238794,45693
236642,Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,9.17,32,236642,62045
294675,Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,9.5,26,294675,44144
291695,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,6.67,23,291695,49553
290043,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,11.67,44,290043,57920
249239,Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,1.83,9,249239,20760
268132,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,16.08,15,268132,60978
277727,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,19.92,10,277727,45995
245649,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,5.75,12,245649,54841
269562,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,17.08,38,269562,60978
248228,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,7.42,44,248228,54841
215291,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,15.17,42,215291,42457
253979,Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,13,19,253979,70588
248057,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,10.92,42,248057,50361
264961,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,10.83,16,264961,50271
275202,Air_India,AI-838,Hyderabad,Afternoon,zero,Afternoon,Delhi,2.25,11,275202,24122
274171,Air_India,AI-526,Kolkata,Evening,two_or_more,Early_Morning,Chennai,12.33,36,274171,60631
239993,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,7.17,29,239993,58125
279104,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,10.83,31,279104,45883
227177,Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,9.42,23,227177,44610
288190,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,12.75,12,288190,53440
233605,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.92,43,233605,54608
219919,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,20.17,16,219919,46097
212130,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,14,4,212130,52522
214157,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,5.08,28,214157,57017
275511,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,13.42,16,275511,54115
290060,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,16,44,290060,65872
248583,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,6,49,248583,42521
271922,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,16.58,36,271922,52063
